Date-Time,Radius of Curvature (m),Curve Direction,Off Center Distance (m),Deviated Direction
2021-02-28 20:36:49.808046,160.24706687022558,Left Curve,0.072,Right
2021-02-28 20:36:50.346253,74.60660919447648,Left Curve,0.072,Right
2021-02-28 20:36:51.028377,67.00695430801547,Left Curve,0.077,Right
2021-02-28 20:36:51.668836,84.59659669641056,Left Curve,0.077,Right
2021-02-28 20:36:52.308224,70.57150615463223,Left Curve,0.072,Right
2021-02-28 20:36:52.949518,80.97451378254651,Left Curve,0.077,Right
2021-02-28 20:36:53.589970,77.54134353796702,Left Curve,0.062,Right
2021-02-28 20:36:54.229596,145.12299227623612,Left Curve,0.062,Right
2021-02-28 20:36:54.870719,166.32238084633403,Left Curve,0.051,Right
2021-02-28 20:36:55.510509,904.108119215088,Left Curve,0.046,Right
2021-02-28 20:36:56.151050,660.1373821010493,Left Curve,0.041,Right
2021-02-28 20:36:56.791462,673.0741956858407,Left Curve,0.062,Right
2021-02-28 20:36:57.431745,277.6450241728456,Left Curve,0.062,Right
2021-02-28 20:36:58.072064,601.8769165082281,Left Curve,0.01,Left
2021-02-28 20:36:58.716200,519.1986616748142,Left Curve,0.01,Left
2021-02-28 20:36:59.352467,324.03105661950326,Left Curve,0.015,Left
2021-02-28 20:36:59.992947,149.32275093237766,Straight,0.036,Left
2021-02-28 20:37:00.636991,141.50566125236216,Straight,0.036,Left
2021-02-28 20:37:01.273318,129.7970648736531,Straight,0.046,Left
2021-02-28 20:37:01.913707,116.30502037910429,Straight,0.051,Left
2021-02-28 20:37:03.725227,117.05029010548554,Straight,0.051,Left
2021-02-28 20:37:04.473612,117.11893560436211,Straight,0.072,Left
2021-02-28 20:37:05.114876,112.61485885749887,Straight,0.057,Left
2021-02-28 20:37:05.755340,116.15330010057254,Straight,0.057,Left
2021-02-28 20:37:07.115045,72.5768296337648,Left Curve,0.041,Left
2021-02-28 20:37:07.994907,65.45734414946212,Left Curve,0.031,Left
2021-02-28 20:37:08.638345,65.31094943022023,Left Curve,0.031,Left
2021-02-28 20:37:09.786441,66.33559835677902,Left Curve,0.015,Left
2021-02-28 20:37:10.717944,121.50991354455424,Left Curve,0.031,Left
2021-02-28 20:37:12.255054,85.23314453793184,Straight,0.026,Left
2021-02-28 20:37:12.801947,284.50805985793335,Straight,0.026,Left
2021-02-28 20:37:13.437914,3483.225307566804,Straight,0.026,Left
2021-02-28 20:37:14.077717,528.4406501109337,Straight,0.005,Right
2021-02-28 20:37:14.721125,179.2139158160099,Straight,0.021,Left
2021-02-28 20:37:15.358701,160.28387551130442,Left Curve,0.01,Left
2021-02-28 20:37:15.999424,1739.2084005380093,Left Curve,0.0,Right
2021-02-28 20:37:16.639085,3394.527943407694,Left Curve,0.01,Right
2021-02-28 20:37:17.280301,199.93029287882348,Left Curve,0.01,Right
2021-02-28 20:37:17.924529,114.8216447422032,Left Curve,0.021,Right
2021-02-28 20:37:18.564701,112.8233697536647,Left Curve,0.01,Right
2021-02-28 20:37:19.200754,99.06543090858762,Straight,0.01,Right
2021-02-28 20:37:19.841466,270.5657691279853,Left Curve,0.01,Left
2021-02-28 20:37:20.489371,392.96373615057627,Straight,0.031,Left
2021-02-28 20:37:21.236602,429.16825001741415,Straight,0.036,Left
2021-02-28 20:37:22.083425,142.02859065474894,Straight,0.082,Left
2021-02-28 20:37:22.722554,161.0193114021144,Straight,0.082,Left
2021-02-28 20:37:24.323468,137.71192026760212,Straight,0.092,Left
2021-02-28 20:37:24.964138,193.77746077769567,Straight,0.092,Left
2021-02-28 20:37:25.603521,128.7100456958268,Straight,0.098,Left
2021-02-28 20:37:26.244315,94.79846026808517,Straight,0.103,Left
2021-02-28 20:37:26.884469,70.33977025788336,Straight,0.103,Left
2021-02-28 20:37:27.524471,93.3973047193138,Straight,0.103,Left
2021-02-28 20:37:28.164494,76.86415857447739,Straight,0.098,Left
2021-02-28 20:37:29.127483,507.4708314896893,Straight,0.123,Left
2021-02-28 20:37:29.765757,72.46309679727091,Straight,0.108,Left
2021-02-28 20:37:30.415049,148.17586224205442,Straight,0.103,Left
2021-02-28 20:37:31.052922,8393.62614353758,Straight,0.098,Left
2021-02-28 20:37:31.688914,814.8922396820554,Straight,0.123,Left
2021-02-28 20:37:32.327741,1166.4143467656738,Straight,0.128,Left
2021-02-28 20:37:32.966715,133.07776485888178,Straight,0.123,Left
2021-02-28 20:37:33.609883,97.58307100183487,Straight,0.123,Left
2021-02-28 20:37:34.250767,111.5531549293942,Straight,0.128,Left
2021-02-28 20:37:34.888937,120.45166790282326,Straight,0.134,Left
2021-02-28 20:37:35.529498,162.335495166636,Straight,0.128,Left
2021-02-28 20:37:36.169423,120.53043208221638,Straight,0.108,Left
2021-02-28 20:37:36.808795,111.73463173797712,Straight,0.092,Left
2021-02-28 20:37:37.457501,103.57140629709359,Straight,0.082,Left
2021-02-28 20:37:39.135187,185.7915339183155,Straight,0.067,Left
2021-02-28 20:37:39.690855,688.8270190838498,Straight,0.118,Left
2021-02-28 20:37:40.330283,415.3277924197496,Straight,0.134,Left
2021-02-28 20:37:40.971644,156.71497493522207,Straight,0.128,Left
2021-02-28 20:37:41.612316,77.15865460565594,Straight,0.123,Left
2021-02-28 20:37:42.251387,66.69865067451741,Straight,0.103,Left
2021-02-28 20:37:42.891721,56.34131279224834,Straight,0.103,Left
2021-02-28 20:37:43.532775,57.04564691217192,Straight,0.077,Left
2021-02-28 20:37:44.172283,45.956306572044475,Straight,0.067,Left
2021-02-28 20:37:44.812707,57.83489945408155,Straight,0.041,Left
2021-02-28 20:37:45.453540,61.50075108035784,Straight,0.036,Left
2021-02-28 20:37:46.079507,268.6019557891372,Straight,0.062,Left
2021-02-28 20:37:46.735302,122.39290037270328,Straight,0.082,Left
2021-02-28 20:37:47.376936,181.6676536157364,Straight,0.082,Left
2021-02-28 20:37:48.015701,237.66675015378314,Straight,0.082,Left
2021-02-28 20:37:48.656423,302.94006328357506,Straight,0.082,Left
2021-02-28 20:37:49.294857,420.3485010175932,Straight,0.082,Left
2021-02-28 20:37:49.935021,948.9685007510178,Straight,0.072,Left
2021-02-28 20:37:50.575160,2469.7675065498775,Straight,0.062,Left
2021-02-28 20:37:51.215902,4750.177843879376,Straight,0.067,Left
2021-02-28 20:37:51.855718,238.11002790937238,Straight,0.067,Left
2021-02-28 20:37:52.497201,565.8922193715857,Straight,0.072,Left
2021-02-28 20:37:53.136568,531.5733304816869,Straight,0.072,Left
2021-02-28 20:37:53.777013,157.8762486341671,Straight,0.051,Left
2021-02-28 20:37:54.417331,124.3613237870288,Straight,0.067,Left
2021-02-28 20:37:55.057430,139.17584001985813,Straight,0.072,Left
2021-02-28 20:37:55.699739,337.5906103485281,Straight,0.118,Left
2021-02-28 20:37:56.339009,130.11323217001268,Straight,0.118,Left
2021-02-28 20:37:56.980646,97.40208367121222,Straight,0.123,Left
2021-02-28 20:37:57.618614,103.63826068442059,Straight,0.123,Left
2021-02-28 20:37:58.260239,97.13774296827873,Straight,0.118,Left
2021-02-28 20:37:58.899524,121.69883052118381,Straight,0.118,Left
2021-02-28 20:37:59.540317,81.9128467505314,Straight,0.118,Left
2021-02-28 20:38:00.181427,115.63888232465203,Straight,0.123,Left
2021-02-28 20:38:00.820780,284.60151040185644,Straight,0.128,Left
2021-02-28 20:38:01.466731,107.03586990663536,Straight,0.128,Left
2021-02-28 20:38:02.102036,295.343574528415,Straight,0.134,Left
2021-02-28 20:38:02.741122,148.79379763447056,Straight,0.17,Left
2021-02-28 20:38:03.383689,474.83333616837285,Straight,0.175,Left
2021-02-28 20:38:04.024461,283.77756210808144,Straight,0.175,Left
2021-02-28 20:38:04.662227,135.12258731151897,Straight,0.18,Left
2021-02-28 20:38:05.310155,161.37156809886946,Straight,0.17,Left
2021-02-28 20:38:05.943624,116.59800088276657,Straight,0.159,Left
2021-02-28 20:38:06.584030,162.83361483291074,Straight,0.154,Left
2021-02-28 20:38:07.229412,151.69782941676743,Straight,0.149,Left
2021-02-28 20:38:07.864536,115.64364952588774,Straight,0.159,Left
2021-02-28 20:38:08.503998,1454.803495326884,Straight,0.154,Left
2021-02-28 20:38:09.144060,51.23219959625884,Straight,0.185,Left
2021-02-28 20:38:09.784538,65.93295762968984,Straight,0.18,Left
2021-02-28 20:38:11.162048,68.16826458068779,Straight,0.185,Left
2021-02-28 20:38:12.026775,120.88753051657613,Straight,0.18,Left
2021-02-28 20:38:12.683466,114.4318717659875,Straight,0.18,Left
2021-02-28 20:38:14.587377,14881.327404141584,Straight,0.175,Left
2021-02-28 20:38:15.227137,969.0447783557305,Straight,0.175,Left
2021-02-28 20:38:15.868393,311.774587408392,Straight,0.175,Left
2021-02-28 20:38:16.507374,144.80554180462482,Straight,0.175,Left
2021-02-28 20:38:17.147887,130.84547546400205,Straight,0.17,Left
2021-02-28 20:38:17.790716,117.38748651032022,Straight,0.164,Left
2021-02-28 20:38:18.428680,406.40427842091793,Straight,0.164,Left
2021-02-28 20:38:19.068490,127.19649015231795,Straight,0.159,Left
2021-02-28 20:38:19.710949,104.4592065916931,Straight,0.164,Left
2021-02-28 20:38:20.349252,171.9744692798226,Straight,0.175,Left
2021-02-28 20:38:20.989437,87.42218392177321,Straight,0.18,Left
2021-02-28 20:38:21.671149,152.00063308040563,Straight,0.175,Left
2021-02-28 20:38:22.270316,88.45306868538835,Straight,0.17,Left
2021-02-28 20:38:22.915385,73.45862979455325,Straight,0.17,Left
2021-02-28 20:38:23.550742,85.39458978489586,Straight,0.18,Left
2021-02-28 20:38:24.190656,55.10744118377805,Straight,0.17,Left
2021-02-28 20:38:24.831479,60.52072050248875,Straight,0.175,Left
2021-02-28 20:38:25.471727,50.42884187091208,Straight,0.19,Left
2021-02-28 20:38:26.119843,57.9472554171837,Straight,0.195,Left
2021-02-28 20:38:26.760996,21.73936908500425,Straight,0.154,Left
2021-02-28 20:38:27.392558,18.36768027916674,Straight,0.144,Left
2021-02-28 20:38:28.033082,17.04791938674359,Straight,0.324,Left
2021-02-28 20:38:28.673511,16.660503285224465,Straight,0.324,Left
2021-02-28 20:38:29.314597,16.432085662358983,Straight,0.319,Left
2021-02-28 20:38:29.956494,15.557179350070065,Straight,0.324,Left
2021-02-28 20:38:30.594136,15.163236333909492,Straight,0.329,Left
2021-02-28 20:38:31.240313,13.465880978283002,Straight,0.355,Left
2021-02-28 20:38:31.875083,12.356029428970018,Straight,0.385,Left
2021-02-28 20:38:32.516274,10.910090280709088,Straight,0.437,Left
2021-02-28 20:38:33.163959,10.492482788567798,Straight,0.468,Left
2021-02-28 20:38:33.796568,9.71224551498436,Straight,0.498,Left
2021-02-28 20:38:34.438238,7.82959807768359,Straight,0.54,Left
2021-02-28 20:38:35.077571,7.694520778372345,Straight,0.55,Left
2021-02-28 20:38:35.718106,8.137284771137999,Straight,0.529,Left
2021-02-28 20:38:36.364933,8.724004845228956,Straight,0.534,Left
2021-02-28 20:38:36.997141,8.085922065009544,Straight,0.576,Left
2021-02-28 20:38:37.637521,7.567530449019986,Right Curve,0.653,Left
2021-02-28 20:38:38.278683,8.429069296961043,Right Curve,0.678,Left
2021-02-28 20:38:38.920707,8.759600778123643,Right Curve,0.75,Left
2021-02-28 20:38:39.561087,8.818420210472333,Right Curve,0.832,Left
2021-02-28 20:38:40.205232,8.66099760130948,Right Curve,0.899,Left
2021-02-28 20:38:40.848764,8.954777178675071,Right Curve,0.946,Left
2021-02-28 20:38:41.480960,8.962842489015845,Right Curve,0.982,Left
2021-02-28 20:38:43.189472,16.130601893692564,Right Curve,0.956,Left
2021-02-28 20:38:44.102490,12.317521862054488,Right Curve,0.976,Left
2021-02-28 20:38:44.681137,9.927326394237854,Right Curve,0.997,Left
2021-02-28 20:38:45.276904,10.263334319369081,Right Curve,0.987,Left
2021-02-28 20:38:45.962563,10.744729446106083,Right Curve,0.971,Left
2021-02-28 20:38:46.601986,10.808942201387254,Right Curve,0.956,Left
2021-02-28 20:38:47.245888,10.612741741229142,Right Curve,0.966,Left
2021-02-28 20:38:47.882535,11.999229914368655,Right Curve,0.94,Left
2021-02-28 20:38:48.525269,12.271755460386505,Right Curve,0.946,Left
2021-02-28 20:38:49.164786,11.860801752016036,Right Curve,0.966,Left
2021-02-28 20:38:49.803774,9.76577179611967,Right Curve,1.095,Left
2021-02-28 20:38:50.447081,10.411776032132202,Right Curve,1.12,Left
2021-02-28 20:38:51.403756,11.88414694760068,Right Curve,1.167,Left
2021-02-28 20:38:52.045652,11.393699580347912,Right Curve,1.218,Left
2021-02-28 20:38:52.686648,13.85254637709976,Right Curve,1.259,Left
2021-02-28 20:38:53.325246,14.550516042626974,Right Curve,1.305,Left
2021-02-28 20:38:53.964695,12.773825742498893,Right Curve,1.352,Left
2021-02-28 20:38:54.615075,12.716732142097111,Right Curve,1.398,Left
2021-02-28 20:38:55.248514,11.753874017972986,Right Curve,1.475,Left
2021-02-28 20:38:55.885689,13.03007197289314,Right Curve,1.516,Left
2021-02-28 20:38:56.526454,12.20630314885884,Right Curve,1.567,Left
2021-02-28 20:38:57.172997,12.892949794273868,Right Curve,1.547,Left
2021-02-28 20:38:57.815972,16.23800184029328,Right Curve,1.583,Left
2021-02-28 20:38:58.448651,15.30143619742568,Right Curve,1.608,Left
2021-02-28 20:38:59.407255,16.85756977774692,Right Curve,1.634,Left
2021-02-28 20:39:00.048566,16.082549382689002,Right Curve,1.67,Left
2021-02-28 20:39:00.688262,22.094071655533863,Right Curve,1.67,Left
2021-02-28 20:39:01.328948,15.817150541158622,Right Curve,1.706,Left
2021-02-28 20:39:01.967947,18.418517654663358,Right Curve,1.716,Left
2021-02-28 20:39:02.609208,18.575592101822316,Right Curve,1.711,Left
2021-02-28 20:39:03.249264,42.77455220436906,Right Curve,1.706,Left
2021-02-28 20:39:03.889412,37.65504332021441,Right Curve,1.696,Left
2021-02-28 20:39:04.529897,46.52090171199448,Right Curve,1.706,Left
2021-02-28 20:39:05.170400,58.63423844852142,Right Curve,1.665,Left
2021-02-28 20:39:05.810520,73.37300803408979,Right Curve,1.644,Left
2021-02-28 20:39:06.450810,127.54203937233974,Right Curve,1.624,Left
2021-02-28 20:39:07.091105,94.10938966015418,Right Curve,1.608,Left
2021-02-28 20:39:07.731360,123.66818706283942,Right Curve,1.614,Left
2021-02-28 20:39:08.371211,70.46945292603348,Right Curve,1.624,Left
2021-02-28 20:39:09.011548,206.06244300727133,Right Curve,1.614,Left
2021-02-28 20:39:09.652498,50.16545019118995,Right Curve,1.619,Left
2021-02-28 20:39:10.292787,87.48285432284229,Right Curve,1.598,Left
2021-02-28 20:39:10.932732,47.11754527797831,Right Curve,1.608,Left
2021-02-28 20:39:11.573274,43.08243027714745,Right Curve,1.608,Left
2021-02-28 20:39:12.213415,55.858692501788106,Right Curve,1.583,Left
2021-02-28 20:39:12.854364,72.09533306796374,Right Curve,1.557,Left
2021-02-28 20:39:13.499521,77.04830937599569,Right Curve,1.542,Left
2021-02-28 20:39:15.209951,98.18813814897351,Right Curve,1.516,Left
2021-02-28 20:39:15.753103,172.87386746702475,Right Curve,1.485,Left
2021-02-28 20:39:16.283744,137.99234895158722,Right Curve,1.465,Left
2021-02-28 20:39:16.874004,66.56630163591211,Right Curve,1.434,Left
2021-02-28 20:39:17.657773,472.8889636271638,Right Curve,1.413,Left
2021-02-28 20:39:18.296700,42.062645425396646,Right Curve,1.403,Left
2021-02-28 20:39:19.801932,49.717944416986505,Right Curve,1.382,Left
2021-02-28 20:39:20.338593,16.860287927841938,Right Curve,1.439,Left
2021-02-28 20:39:20.870078,16.507875469041235,Right Curve,1.429,Left
2021-02-28 20:39:21.452756,16.356718782932703,Right Curve,1.413,Left
2021-02-28 20:39:22.142930,16.20210994212486,Right Curve,1.408,Left
2021-02-28 20:39:22.667864,16.94705129615568,Right Curve,1.393,Left
2021-02-28 20:39:23.224026,16.710893607435818,Right Curve,1.377,Left
2021-02-28 20:39:23.779062,16.304717794974042,Right Curve,1.377,Left
2021-02-28 20:39:24.331914,16.371289527097883,Right Curve,1.377,Left
2021-02-28 20:39:24.864477,13.786220613900014,Right Curve,1.398,Left
2021-02-28 20:39:25.661145,12.210747815239074,Right Curve,1.408,Left
2021-02-28 20:39:26.198671,10.481959511169311,Right Curve,1.439,Left
2021-02-28 20:39:26.690107,10.899468941295774,Right Curve,1.439,Left
2021-02-28 20:39:27.196840,11.270990928668141,Right Curve,1.434,Left
2021-02-28 20:39:27.710488,11.448877678741653,Right Curve,1.423,Left
2021-02-28 20:39:28.410555,11.757277154620155,Right Curve,1.403,Left
2021-02-28 20:39:28.955637,12.152912350524595,Right Curve,1.382,Left
2021-02-28 20:39:29.512238,12.954337973093821,Right Curve,1.352,Left
2021-02-28 20:39:30.039095,13.46278396089373,Right Curve,1.331,Left
2021-02-28 20:39:30.566355,14.097547902557771,Right Curve,1.321,Left
2021-02-28 20:39:31.196692,15.483074126878273,Right Curve,1.305,Left
2021-02-28 20:39:31.748424,12.095609761247088,Right Curve,1.326,Left
2021-02-28 20:39:32.255984,10.644407430569917,Right Curve,1.346,Left
2021-02-28 20:39:33.023459,10.955696783516583,Right Curve,1.336,Left
2021-02-28 20:39:33.664772,12.528883533281384,Right Curve,1.31,Left
2021-02-28 20:39:34.202043,13.77344030190751,Right Curve,1.285,Left
2021-02-28 20:39:34.747486,13.6178631864916,Right Curve,1.264,Left
2021-02-28 20:39:35.282734,14.58044756057819,Right Curve,1.233,Left
2021-02-28 20:39:35.909692,14.807676555635046,Straight,1.208,Left
Date-Time,Radius of Curvature (m),Curve Direction,Off Center Distance (m),Deviated Direction
2021-02-28 21:04:19.306971,12.962769457174545,Left Curve,1.038,Right
2021-02-28 21:04:20.066151,13.272877360765147,Left Curve,1.038,Right
2021-02-28 21:04:20.673056,12.50008862879196,Left Curve,1.048,Right
2021-02-28 21:04:21.276091,12.477167645361618,Left Curve,1.059,Right
2021-02-28 21:04:21.891473,12.379972379873774,Left Curve,1.064,Right
2021-02-28 21:04:22.553313,12.688935391205982,Left Curve,1.048,Right
2021-02-28 21:04:23.111944,12.879973909312495,Left Curve,1.028,Right
2021-02-28 21:04:23.715753,13.081359418541005,Left Curve,1.007,Right
2021-02-28 21:04:24.311287,12.590956801937125,Left Curve,1.002,Right
2021-02-28 21:04:24.850906,12.585320001656218,Left Curve,0.997,Right
2021-02-28 21:04:25.429574,12.782187470697673,Left Curve,0.987,Right
2021-02-28 21:04:26.000291,13.099682113871818,Left Curve,0.971,Right
2021-02-28 21:04:26.506027,13.599211665924255,Left Curve,0.966,Right
2021-02-28 21:04:27.050008,14.01785042225956,Left Curve,0.951,Right
2021-02-28 21:04:27.619243,14.11583834744204,Left Curve,0.94,Right
2021-02-28 21:04:28.220600,14.935422467353359,Left Curve,0.925,Right
2021-02-28 21:04:28.867936,15.152085405709235,Left Curve,0.92,Right
2021-02-28 21:04:29.500782,15.437301495202608,Left Curve,0.91,Right
2021-02-28 21:04:30.062618,15.852367456702597,Left Curve,0.904,Right
2021-02-28 21:04:30.704351,16.44495135040452,Left Curve,0.904,Right
2021-02-28 21:04:31.273889,16.59808910526047,Left Curve,0.899,Right
2021-02-28 21:04:31.834668,16.128680826680647,Left Curve,0.894,Right
2021-02-28 21:04:32.395297,17.318581366546624,Left Curve,0.889,Right
2021-02-28 21:04:33.918307,18.19877007693876,Left Curve,0.879,Right
2021-02-28 21:04:34.463605,17.299582309126635,Left Curve,0.894,Right
2021-02-28 21:04:34.990585,17.67008970774426,Left Curve,0.904,Right
2021-02-28 21:04:35.527974,16.391550447054076,Left Curve,0.858,Right
2021-02-28 21:04:36.081479,20.550886145198923,Left Curve,0.868,Right
2021-02-28 21:04:36.637483,20.168216172979214,Left Curve,0.879,Right
2021-02-28 21:04:38.333999,17.34592466873894,Left Curve,0.889,Right
2021-02-28 21:04:38.938833,16.01634219600097,Left Curve,0.899,Right
